AA,CAT,CS,FS,CA,DR,UM,ID,LAT,LON,NIC,NUCR/ NACV,FL,AC,M,Q,GNSS,HAE,VSRC,VR,VRF,HAB,TT,HDG,AST,IAS,TAS,GS,MACH,MCP,RA,TR,FMS,QNH,FCU,PA,PS,ACAS,ALRT,SPI,GR,IC,SSC,IFR,TS,RI,CC,SL,ADSB,BDS40,BDS50,BDS60,BDS65,FMT30,BDS61,WDIR,WSPD,TEMP,AGE_0,AGE_4,AGE_5,AGE_11,AGE_16,AGE_17_0e,AGE_17_0o,AGE_17_1,AGE_17_5e,AGE_17_5o,AGE_17_19,AGE_17_28,AGE_17_30,AGE_17_31,AGE_20_20,AGE_20_40,AGE_20_50,AGE_20_60,AGE_21_20,AGE_21_40,AGE_21_50,AGE_21_60,TIMESTAMP,TIMEOUT,STATION ID
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123711,123736,123752,123711,,123720,123722,123748,,,123720,,,,,,,,,,,,1434443918,52,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123712,123737,123753,123712,,123721,123723,123749,,,123721,,,,,,,,,,,,1434443918,52,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123712,123737,123753,123712,,123721,123723,123749,,,123721,,,,,,,,,,,,1434443918,50,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123713,123738,123754,123713,,123722,123724,123750,,,123722,,,,,,,,,,,,1434443918,50,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123714,123739,123755,123714,,123723,123725,123751,,,123723,,,,,,,,,,,,1434443918,50,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123715,123740,123756,123715,,123724,123726,123752,,,123724,,,,,,,,,,,,1434443918,48,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123716,123741,123757,123716,,123725,123727,123753,,,123725,,,,,,,,,,,,1434443918,48,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123717,123742,123758,123717,,123726,123728,123754,,,123726,,,,,,,,,,,,1434443918,46,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123718,123743,123759,123718,,123727,123729,123755,,,123727,,,,,,,,,,,,1434443918,46,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123719,123744,123760,123719,,123728,123730,123756,,,123728,,,,,,,,,,,,1434443918,44,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123720,123745,123761,123720,,123729,123731,123757,,,123729,,,,,,,,,,,,1434443918,44,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123721,123746,123762,123721,,123730,123732,123758,,,123730,,,,,,,,,,,,1434443918,42,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123722,123747,123763,123722,,123731,123733,123759,,,123731,,,,,,,,,,,,1434443918,42,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123723,123748,123764,123723,,123732,123734,123760,,,123732,,,,,,,,,,,,1434443918,40,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123724,123749,123765,123724,,123733,123735,123761,,,123733,,,,,,,,,,,,1434443918,40,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123725,123750,123766,123725,,123734,123736,123762,,,123734,,,,,,,,,,,,1434443918,38,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123726,123751,123767,123726,,123735,123737,123763,,,123735,,,,,,,,,,,,1434443918,38,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123727,123752,123768,123727,,123736,123738,123764,,,123736,,,,,,,,,,,,1434443918,36,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123728,123753,123769,123728,,123737,123739,123765,,,123737,,,,,,,,,,,,1434443918,36,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123729,123754,123770,123729,,123738,123740,123766,,,123738,,,,,,,,,,,,1434443918,34,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123730,123755,123771,123730,,123739,123741,123767,,,123739,,,,,,,,,,,,1434443918,34,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123731,123756,123772,123731,,123740,123742,123768,,,123740,,,,,,,,,,,,1434443918,32,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123732,123757,123773,123732,,123741,123743,123769,,,123741,,,,,,,,,,,,1434443918,32,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123733,123758,123774,123733,,123742,123744,123770,,,123742,,,,,,,,,,,,1434443918,30,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123734,123759,123775,123734,,123743,123745,123771,,,123743,,,,,,,,,,,,1434443918,30,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123735,123760,123776,123735,,123744,123746,123772,,,123744,,,,,,,,,,,,1434443918,28,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123736,123761,123777,123736,,123745,123747,123773,,,123745,,,,,,,,,,,,1434443918,28,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123737,123762,123778,123737,,123746,123748,123774,,,123746,,,,,,,,,,,,1434443918,26,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123738,123763,123779,123738,,123747,123749,123775,,,123747,,,,,,,,,,,,1434443918,26,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123739,123764,123780,123739,,123748,123750,123776,,,123748,,,,,,,,,,,,1434443918,24,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123740,123765,123781,123740,,123749,123751,123777,,,123749,,,,,,,,,,,,1434443918,24,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123741,123766,123782,123741,,123750,123752,123778,,,123750,,,,,,,,,,,,1434443918,22,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123742,123767,123783,123742,,123751,123753,123779,,,123751,,,,,,,,,,,,1434443918,22,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123743,123768,123784,123743,,123752,123754,123780,,,123752,,,,,,,,,,,,1434443918,20,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123744,123769,123785,123744,,123753,123755,123781,,,123753,,,,,,,,,,,,1434443918,20,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123745,123770,123786,123745,,123754,123756,123782,,,123754,,,,,,,,,,,,1434443918,18,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123746,123771,123787,123746,,123755,123757,123783,,,123755,,,,,,,,,,,,1434443918,18,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123746,123771,123787,123746,,123755,123757,123783,,,123755,,,,,,,,,,,,1434443918,16,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123747,123772,123788,123747,,123756,123758,123784,,,123756,,,,,,,,,,,,1434443918,16,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123748,123773,123789,123748,,123757,123759,123785,,,123757,,,,,,,,,,,,1434443918,16,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123748,123773,123789,123748,,123757,123759,123785,,,123757,,,,,,,,,,,,1434443918,14,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123749,123774,123790,123749,,123758,123760,123786,,,123758,,,,,,,,,,,,1434443918,14,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123750,123775,123791,123750,,123759,123761,123787,,,123759,,,,,,,,,,,,1434443918,14,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123750,123775,123791,123750,,123759,123761,123787,,,123759,,,,,,,,,,,,1434443918,12,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123751,123776,123792,123751,,123760,123762,123788,,,123760,,,,,,,,,,,,1434443918,12,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123752,123777,123793,123752,,123761,123763,123789,,,123761,,,,,,,,,,,,1434443918,12,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123753,123778,123794,123753,,123762,123764,123790,,,123762,,,,,,,,,,,,1434443918,10,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123754,123779,123795,123754,,123763,123765,123791,,,123763,,,,,,,,,,,,1434443918,10,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123755,123780,123796,123755,,123764,123766,123792,,,123764,,,,,,,,,,,,1434443918,8,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123756,123781,123797,123756,,123765,123767,123793,,,123765,,,,,,,,,,,,1434443918,8,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123757,123782,123798,123757,,123766,123768,123794,,,123766,,,,,,,,,,,,1434443918,6,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123758,123783,123799,123758,,123767,123769,123795,,,123767,,,,,,,,,,,,1434443918,6,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123759,123784,123800,123759,,123768,123770,123796,,,123768,,,,,,,,,,,,1434443918,4,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123760,123785,123801,123760,,123769,123771,123797,,,123769,,,,,,,,,,,,1434443918,4,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123761,123786,123802,123761,,123770,123772,123798,,,123770,,,,,,,,,,,,1434443918,2,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123762,123787,123803,123762,,123771,123773,123799,,,123771,,,,,,,,,,,,1434443918,2,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123763,123788,123804,123763,,123772,123774,123800,,,123772,,,,,,,,,,,,1434443918,0,T-WARR5
A93D98,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,123764,123789,123805,123764,,123773,123775,123801,,,123773,,,,,,,,,,,,1434443918,0,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132912,133138,,132906,,133089,132975,133031,,,132928,,,,,,133138,,,,,,1434435033,60,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132913,133139,,132907,,133090,132976,133032,,,132929,,,,,,133139,,,,,,1434435033,60,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132913,133139,,132907,,133090,132976,133032,,,132929,,,,,,133139,,,,,,1434435033,58,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132914,133140,,132908,,133091,132977,133033,,,132930,,,,,,133140,,,,,,1434435033,58,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132915,133141,,132909,,133092,132978,133034,,,132931,,,,,,133141,,,,,,1434435033,58,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132915,133141,,132909,,133092,132978,133034,,,132931,,,,,,133141,,,,,,1434435033,56,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132916,133142,,132910,,133093,132979,133035,,,132932,,,,,,133142,,,,,,1434435033,56,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132917,133143,,132911,,133094,132980,133036,,,132933,,,,,,133143,,,,,,1434435033,56,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132917,133143,,132911,,133094,132980,133036,,,132933,,,,,,133143,,,,,,1434435033,54,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132918,133144,,132912,,133095,132981,133037,,,132934,,,,,,133144,,,,,,1434435033,54,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132919,133145,,132913,,133096,132982,133038,,,132935,,,,,,133145,,,,,,1434435033,54,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132919,133145,,132913,,133096,132982,133038,,,132935,,,,,,133145,,,,,,1434435033,52,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132920,133146,,132914,,133097,132983,133039,,,132936,,,,,,133146,,,,,,1434435033,52,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132921,133147,,132915,,133098,132984,133040,,,132937,,,,,,133147,,,,,,1434435033,52,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132921,133147,,132915,,133098,132984,133040,,,132937,,,,,,133147,,,,,,1434435033,50,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132922,133148,,132916,,133099,132985,133041,,,132938,,,,,,133148,,,,,,1434435033,50,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132923,133149,,132917,,133100,132986,133042,,,132939,,,,,,133149,,,,,,1434435033,50,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132923,133149,,132917,,133100,132986,133042,,,132939,,,,,,133149,,,,,,1434435033,48,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132924,133150,,132918,,133101,132987,133043,,,132940,,,,,,133150,,,,,,1434435033,48,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132925,133151,,132919,,133102,132988,133044,,,132941,,,,,,133151,,,,,,1434435033,48,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132925,133151,,132919,,133102,132988,133044,,,132941,,,,,,133151,,,,,,1434435033,46,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132926,133152,,132920,,133103,132989,133045,,,132942,,,,,,133152,,,,,,1434435033,46,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132927,133153,,132921,,133104,132990,133046,,,132943,,,,,,133153,,,,,,1434435033,46,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132927,133153,,132921,,133104,132990,133046,,,132943,,,,,,133153,,,,,,1434435033,44,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132928,133154,,132922,,133105,132991,133047,,,132944,,,,,,133154,,,,,,1434435033,44,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132929,133155,,132923,,133106,132992,133048,,,132945,,,,,,133155,,,,,,1434435033,44,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132929,133155,,132923,,133106,132992,133048,,,132945,,,,,,133155,,,,,,1434435033,42,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132930,133156,,132924,,133107,132993,133049,,,132946,,,,,,133156,,,,,,1434435033,42,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132931,133157,,132925,,133108,132994,133050,,,132947,,,,,,133157,,,,,,1434435033,42,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132931,133157,,132925,,133108,132994,133050,,,132947,,,,,,133157,,,,,,1434435033,40,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132932,133158,,132926,,133109,132995,133051,,,132948,,,,,,133158,,,,,,1434435033,40,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132933,133159,,132927,,133110,132996,133052,,,132949,,,,,,133159,,,,,,1434435033,40,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132933,133159,,132927,,133110,132996,133052,,,132949,,,,,,133159,,,,,,1434435033,38,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132934,133160,,132928,,133111,132997,133053,,,132950,,,,,,133160,,,,,,1434435033,38,T-WARR5
22BBBC,,N/A,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,0,0,0,0,0,,,,132935,133161,,132929,,133112,132998,133054,,,132951,,,,,,133161,,,,,,1434435033,38,T-WARR5
